#TYPE Microsoft.Azure.Management.Compute.Models.ResourceSkuCapabilities
"vmName","Name","Value"
"Standard_H16","OSVhdSizeMB","1047552"
"Standard_H16","vCPUs","16"
"Standard_H16","MemoryPreservingMaintenanceSupported","False"
"Standard_H16","HyperVGenerations","V1"
"Standard_H16","MemoryGB","112"
"Standard_H16","MaxDataDiskCount","64"
"Standard_H16","CpuArchitectureType","x64"
"Standard_H16","LowPriorityCapable","True"
"Standard_H16","PremiumIO","False"
"Standard_H16","VMDeploymentTypes","IaaS,PaaS"
"Standard_H16","vCPUsAvailable","16"
"Standard_H16","ACUs","290"
"Standard_H16","vCPUsPerCore","1"
"Standard_H16","CombinedTempDiskAndCachedIOPS","500"
"Standard_H16","CombinedTempDiskAndCachedReadBytesPerSecond","33554432"
"Standard_H16","CombinedTempDiskAndCachedWriteBytesPerSecond","33554432"
"Standard_H16","EphemeralOSDiskSupported","False"
"Standard_H16","EncryptionAtHostSupported","False"
"Standard_H16","CapacityReservationSupported","False"
"Standard_H16","AcceleratedNetworkingEnabled","False"
"Standard_H16","RdmaEnabled","False"
"Standard_H16","MaxNetworkInterfaces","4"
"Standard_H16m","MaxResourceVolumeMB","2048000"
"Standard_H16m","OSVhdSizeMB","1047552"
"Standard_H16m","vCPUs","16"
"Standard_H16m","MemoryPreservingMaintenanceSupported","False"
"Standard_H16m","HyperVGenerations","V1"
"Standard_H16m","MemoryGB","224"
"Standard_H16m","MaxDataDiskCount","64"
"Standard_H16m","CpuArchitectureType","x64"
"Standard_H16m","LowPriorityCapable","True"
"Standard_H16m","PremiumIO","False"
"Standard_H16m","VMDeploymentTypes","IaaS,PaaS"
"Standard_H16m","vCPUsAvailable","16"
"Standard_H16m","ACUs","290"
"Standard_H16m","vCPUsPerCore","1"
"Standard_H16m","CombinedTempDiskAndCachedIOPS","500"
"Standard_H16m","CombinedTempDiskAndCachedReadBytesPerSecond","33554432"
"Standard_H16m","CombinedTempDiskAndCachedWriteBytesPerSecond","33554432"
"Standard_H16m","EphemeralOSDiskSupported","False"
"Standard_H16m","EncryptionAtHostSupported","False"
"Standard_H16m","CapacityReservationSupported","False"
"Standard_H16m","AcceleratedNetworkingEnabled","False"
"Standard_H16m","RdmaEnabled","False"
"Standard_H16m","MaxNetworkInterfaces","4"
"Standard_H16mr","MaxResourceVolumeMB","2048000"
"Standard_H16mr","OSVhdSizeMB","1047552"
"Standard_H16mr","vCPUs","16"
"Standard_H16mr","MemoryPreservingMaintenanceSupported","False"
"Standard_H16mr","HyperVGenerations","V1"
"Standard_H16mr","MemoryGB","224"
"Standard_H16mr","MaxDataDiskCount","64"
"Standard_H16mr","CpuArchitectureType","x64"
"Standard_H16mr","LowPriorityCapable","True"
"Standard_H16mr","PremiumIO","False"
"Standard_H16mr","VMDeploymentTypes","IaaS,PaaS"
"Standard_H16mr","vCPUsAvailable","16"
"Standard_H16mr","ACUs","290"
"Standard_H16mr","vCPUsPerCore","1"
"Standard_H16mr","CombinedTempDiskAndCachedIOPS","500"
"Standard_H16mr","CombinedTempDiskAndCachedReadBytesPerSecond","33554432"
"Standard_H16mr","CombinedTempDiskAndCachedWriteBytesPerSecond","33554432"
"Standard_H16mr","EphemeralOSDiskSupported","False"
"Standard_H16mr","EncryptionAtHostSupported","False"
"Standard_H16mr","CapacityReservationSupported","False"
"Standard_H16mr","AcceleratedNetworkingEnabled","False"
"Standard_H16mr","RdmaEnabled","True"
"Standard_H16mr","MaxNetworkInterfaces","4"
"Standard_H16mr_Promo","MaxResourceVolumeMB","2048000"
"Standard_H16mr_Promo","OSVhdSizeMB","1047552"
"Standard_H16mr_Promo","vCPUs","16"
"Standard_H16mr_Promo","MemoryPreservingMaintenanceSupported","False"
"Standard_H16mr_Promo","HyperVGenerations","V1"
"Standard_H16mr_Promo","MemoryGB","224"
"Standard_H16mr_Promo","MaxDataDiskCount","64"
"Standard_H16mr_Promo","CpuArchitectureType","x64"
"Standard_H16mr_Promo","LowPriorityCapable","False"
"Standard_H16mr_Promo","PremiumIO","False"
"Standard_H16mr_Promo","VMDeploymentTypes","IaaS"
"Standard_H16mr_Promo","vCPUsAvailable","16"
"Standard_H16mr_Promo","ACUs","290"
"Standard_H16mr_Promo","vCPUsPerCore","1"
"Standard_H16mr_Promo","CombinedTempDiskAndCachedIOPS","500"
"Standard_H16mr_Promo","CombinedTempDiskAndCachedReadBytesPerSecond","33554432"
"Standard_H16mr_Promo","CombinedTempDiskAndCachedWriteBytesPerSecond","33554432"
"Standard_H16mr_Promo","EphemeralOSDiskSupported","False"
"Standard_H16mr_Promo","EncryptionAtHostSupported","False"
"Standard_H16mr_Promo","CapacityReservationSupported","False"
"Standard_H16mr_Promo","AcceleratedNetworkingEnabled","False"
"Standard_H16mr_Promo","RdmaEnabled","True"
"Standard_H16mr_Promo","MaxNetworkInterfaces","4"
"Standard_H16m_Promo","MaxResourceVolumeMB","2048000"
"Standard_H16m_Promo","OSVhdSizeMB","1047552"
"Standard_H16m_Promo","vCPUs","16"
"Standard_H16m_Promo","MemoryPreservingMaintenanceSupported","False"
"Standard_H16m_Promo","HyperVGenerations","V1"
"Standard_H16m_Promo","MemoryGB","224"
"Standard_H16m_Promo","MaxDataDiskCount","64"
"Standard_H16m_Promo","CpuArchitectureType","x64"
"Standard_H16m_Promo","LowPriorityCapable","False"
"Standard_H16m_Promo","PremiumIO","False"
"Standard_H16m_Promo","VMDeploymentTypes","IaaS"
"Standard_H16m_Promo","vCPUsAvailable","16"
"Standard_H16m_Promo","ACUs","290"
"Standard_H16m_Promo","vCPUsPerCore","1"
"Standard_H16m_Promo","CombinedTempDiskAndCachedIOPS","500"
"Standard_H16m_Promo","CombinedTempDiskAndCachedReadBytesPerSecond","33554432"
"Standard_H16m_Promo","CombinedTempDiskAndCachedWriteBytesPerSecond","33554432"
"Standard_H16m_Promo","EphemeralOSDiskSupported","False"
"Standard_H16m_Promo","EncryptionAtHostSupported","False"
"Standard_H16m_Promo","CapacityReservationSupported","False"
"Standard_H16m_Promo","AcceleratedNetworkingEnabled","False"
"Standard_H16m_Promo","RdmaEnabled","False"
"Standard_H16m_Promo","MaxNetworkInterfaces","4"
"Standard_H16r","MaxResourceVolumeMB","2048000"
"Standard_H16r","OSVhdSizeMB","1047552"
"Standard_H16r","vCPUs","16"
"Standard_H16r","MemoryPreservingMaintenanceSupported","False"
"Standard_H16r","HyperVGenerations","V1"
"Standard_H16r","MemoryGB","112"
"Standard_H16r","MaxDataDiskCount","64"
"Standard_H16r","CpuArchitectureType","x64"
"Standard_H16r","LowPriorityCapable","True"
"Standard_H16r","PremiumIO","False"
"Standard_H16r","VMDeploymentTypes","IaaS,PaaS"
"Standard_H16r","vCPUsAvailable","16"
"Standard_H16r","ACUs","290"
"Standard_H16r","vCPUsPerCore","1"
"Standard_H16r","CombinedTempDiskAndCachedIOPS","500"
"Standard_H16r","CombinedTempDiskAndCachedReadBytesPerSecond","33554432"
"Standard_H16r","CombinedTempDiskAndCachedWriteBytesPerSecond","33554432"
"Standard_H16r","EphemeralOSDiskSupported","False"
"Standard_H16r","EncryptionAtHostSupported","False"
"Standard_H16r","CapacityReservationSupported","False"
"Standard_H16r","AcceleratedNetworkingEnabled","False"
"Standard_H16r","RdmaEnabled","True"
"Standard_H16r","MaxNetworkInterfaces","4"
"Standard_H16r_Promo","MaxResourceVolumeMB","2048000"
"Standard_H16r_Promo","OSVhdSizeMB","1047552"
"Standard_H16r_Promo","vCPUs","16"
"Standard_H16r_Promo","MemoryPreservingMaintenanceSupported","False"
"Standard_H16r_Promo","HyperVGenerations","V1"
"Standard_H16r_Promo","MemoryGB","112"
"Standard_H16r_Promo","MaxDataDiskCount","64"
"Standard_H16r_Promo","CpuArchitectureType","x64"
"Standard_H16r_Promo","LowPriorityCapable","False"
"Standard_H16r_Promo","PremiumIO","False"
"Standard_H16r_Promo","VMDeploymentTypes","IaaS"
"Standard_H16r_Promo","vCPUsAvailable","16"
"Standard_H16r_Promo","ACUs","290"
"Standard_H16r_Promo","vCPUsPerCore","1"
"Standard_H16r_Promo","CombinedTempDiskAndCachedIOPS","500"
"Standard_H16r_Promo","CombinedTempDiskAndCachedReadBytesPerSecond","33554432"
"Standard_H16r_Promo","CombinedTempDiskAndCachedWriteBytesPerSecond","33554432"
"Standard_H16r_Promo","EphemeralOSDiskSupported","False"
"Standard_H16r_Promo","EncryptionAtHostSupported","False"
"Standard_H16r_Promo","CapacityReservationSupported","False"
"Standard_H16r_Promo","AcceleratedNetworkingEnabled","False"
"Standard_H16r_Promo","RdmaEnabled","True"
"Standard_H16r_Promo","MaxNetworkInterfaces","4"
"Standard_H16_Promo","MaxResourceVolumeMB","2048000"
"Standard_H16_Promo","OSVhdSizeMB","1047552"
"Standard_H16_Promo","vCPUs","16"
"Standard_H16_Promo","MemoryPreservingMaintenanceSupported","False"
"Standard_H16_Promo","HyperVGenerations","V1"
"Standard_H16_Promo","MemoryGB","112"
"Standard_H16_Promo","MaxDataDiskCount","64"
"Standard_H16_Promo","CpuArchitectureType","x64"
"Standard_H16_Promo","LowPriorityCapable","False"
"Standard_H16_Promo","PremiumIO","False"
"Standard_H16_Promo","VMDeploymentTypes","IaaS"
"Standard_H16_Promo","vCPUsAvailable","16"
"Standard_H16_Promo","ACUs","290"
"Standard_H16_Promo","vCPUsPerCore","1"
"Standard_H16_Promo","CombinedTempDiskAndCachedIOPS","500"
"Standard_H16_Promo","CombinedTempDiskAndCachedReadBytesPerSecond","33554432"
"Standard_H16_Promo","CombinedTempDiskAndCachedWriteBytesPerSecond","33554432"
"Standard_H16_Promo","EphemeralOSDiskSupported","False"
"Standard_H16_Promo","EncryptionAtHostSupported","False"
"Standard_H16_Promo","CapacityReservationSupported","False"
"Standard_H16_Promo","AcceleratedNetworkingEnabled","False"
"Standard_H16_Promo","RdmaEnabled","False"
"Standard_H16_Promo","MaxNetworkInterfaces","4"
"Standard_H8","MaxResourceVolumeMB","1024000"
"Standard_H8","OSVhdSizeMB","1047552"
"Standard_H8","vCPUs","8"
"Standard_H8","MemoryPreservingMaintenanceSupported","False"
"Standard_H8","HyperVGenerations","V1"
"Standard_H8","MemoryGB","56"
"Standard_H8","MaxDataDiskCount","32"
"Standard_H8","CpuArchitectureType","x64"
"Standard_H8","LowPriorityCapable","True"
"Standard_H8","PremiumIO","False"
"Standard_H8","VMDeploymentTypes","IaaS,PaaS"
"Standard_H8","vCPUsAvailable","8"
"Standard_H8","ACUs","290"
"Standard_H8","vCPUsPerCore","1"
"Standard_H8","CombinedTempDiskAndCachedIOPS","500"
"Standard_H8","CombinedTempDiskAndCachedReadBytesPerSecond","33554432"
"Standard_H8","CombinedTempDiskAndCachedWriteBytesPerSecond","33554432"
"Standard_H8","EphemeralOSDiskSupported","False"
"Standard_H8","EncryptionAtHostSupported","False"
"Standard_H8","CapacityReservationSupported","False"
"Standard_H8","AcceleratedNetworkingEnabled","False"
"Standard_H8","RdmaEnabled","False"
"Standard_H8","MaxNetworkInterfaces","2"
"Standard_H8m","MaxResourceVolumeMB","1024000"
"Standard_H8m","OSVhdSizeMB","1047552"
"Standard_H8m","vCPUs","8"
"Standard_H8m","MemoryPreservingMaintenanceSupported","False"
"Standard_H8m","HyperVGenerations","V1"
"Standard_H8m","MemoryGB","112"
"Standard_H8m","MaxDataDiskCount","32"
"Standard_H8m","CpuArchitectureType","x64"
"Standard_H8m","LowPriorityCapable","True"
"Standard_H8m","PremiumIO","False"
"Standard_H8m","VMDeploymentTypes","IaaS,PaaS"
"Standard_H8m","vCPUsAvailable","8"
"Standard_H8m","ACUs","290"
"Standard_H8m","vCPUsPerCore","1"
"Standard_H8m","CombinedTempDiskAndCachedIOPS","500"
"Standard_H8m","CombinedTempDiskAndCachedReadBytesPerSecond","33554432"
"Standard_H8m","CombinedTempDiskAndCachedWriteBytesPerSecond","33554432"
"Standard_H8m","EphemeralOSDiskSupported","False"
"Standard_H8m","EncryptionAtHostSupported","False"
"Standard_H8m","CapacityReservationSupported","False"
"Standard_H8m","AcceleratedNetworkingEnabled","False"
"Standard_H8m","RdmaEnabled","False"
"Standard_H8m","MaxNetworkInterfaces","2"
"Standard_H8m_Promo","MaxResourceVolumeMB","1024000"
"Standard_H8m_Promo","OSVhdSizeMB","1047552"
"Standard_H8m_Promo","vCPUs","8"
"Standard_H8m_Promo","MemoryPreservingMaintenanceSupported","False"
"Standard_H8m_Promo","HyperVGenerations","V1"
"Standard_H8m_Promo","MemoryGB","112"
"Standard_H8m_Promo","MaxDataDiskCount","32"
"Standard_H8m_Promo","CpuArchitectureType","x64"
"Standard_H8m_Promo","LowPriorityCapable","False"
"Standard_H8m_Promo","PremiumIO","False"
"Standard_H8m_Promo","VMDeploymentTypes","IaaS"
"Standard_H8m_Promo","vCPUsAvailable","8"
"Standard_H8m_Promo","ACUs","290"
"Standard_H8m_Promo","vCPUsPerCore","1"
"Standard_H8m_Promo","CombinedTempDiskAndCachedIOPS","500"
"Standard_H8m_Promo","CombinedTempDiskAndCachedReadBytesPerSecond","33554432"
"Standard_H8m_Promo","CombinedTempDiskAndCachedWriteBytesPerSecond","33554432"
"Standard_H8m_Promo","EphemeralOSDiskSupported","False"
"Standard_H8m_Promo","EncryptionAtHostSupported","False"
"Standard_H8m_Promo","CapacityReservationSupported","False"
"Standard_H8m_Promo","AcceleratedNetworkingEnabled","False"
"Standard_H8m_Promo","RdmaEnabled","False"
"Standard_H8m_Promo","MaxNetworkInterfaces","2"
"Standard_H8_Promo","MaxResourceVolumeMB","1024000"
"Standard_H8_Promo","OSVhdSizeMB","1047552"
"Standard_H8_Promo","vCPUs","8"
"Standard_H8_Promo","MemoryPreservingMaintenanceSupported","False"
"Standard_H8_Promo","HyperVGenerations","V1"
"Standard_H8_Promo","MemoryGB","56"
"Standard_H8_Promo","MaxDataDiskCount","32"
"Standard_H8_Promo","CpuArchitectureType","x64"
"Standard_H8_Promo","LowPriorityCapable","False"
"Standard_H8_Promo","PremiumIO","False"
"Standard_H8_Promo","VMDeploymentTypes","IaaS"
"Standard_H8_Promo","vCPUsAvailable","8"
"Standard_H8_Promo","ACUs","290"
"Standard_H8_Promo","vCPUsPerCore","1"
"Standard_H8_Promo","CombinedTempDiskAndCachedIOPS","500"
"Standard_H8_Promo","CombinedTempDiskAndCachedReadBytesPerSecond","33554432"
"Standard_H8_Promo","CombinedTempDiskAndCachedWriteBytesPerSecond","33554432"
"Standard_H8_Promo","EphemeralOSDiskSupported","False"
"Standard_H8_Promo","EncryptionAtHostSupported","False"
"Standard_H8_Promo","CapacityReservationSupported","False"
"Standard_H8_Promo","AcceleratedNetworkingEnabled","False"
"Standard_H8_Promo","RdmaEnabled","False"
"Standard_H8_Promo","MaxNetworkInterfaces","2"
"Standard_HC44-16rs","MaxResourceVolumeMB","716800"
"Standard_HC44-16rs","OSVhdSizeMB","1047552"
"Standard_HC44-16rs","vCPUs","44"
"Standard_HC44-16rs","MemoryPreservingMaintenanceSupported","False"
"Standard_HC44-16rs","HyperVGenerations","V1,V2"
"Standard_HC44-16rs","MemoryGB","352"
"Standard_HC44-16rs","MaxDataDiskCount","4"
"Standard_HC44-16rs","CpuArchitectureType","x64"
"Standard_HC44-16rs","LowPriorityCapable","True"
"Standard_HC44-16rs","PremiumIO","True"
"Standard_HC44-16rs","VMDeploymentTypes","IaaS"
"Standard_HC44-16rs","vCPUsAvailable","16"
"Standard_HC44-16rs","ParentSize","Standard_HC44rs"
"Standard_HC44-16rs","vCPUsPerCore","1"
"Standard_HC44-16rs","CombinedTempDiskAndCachedIOPS","1020"
"Standard_HC44-16rs","CombinedTempDiskAndCachedReadBytesPerSecond","20971520"
"Standard_HC44-16rs","CombinedTempDiskAndCachedWriteBytesPerSecond","20971520"
"Standard_HC44-16rs","CachedDiskBytes","23622320128"
"Standard_HC44-16rs","UncachedDiskIOPS","1632"
"Standard_HC44-16rs","UncachedDiskBytesPerSecond","24480000"
"Standard_HC44-16rs","EphemeralOSDiskSupported","True"
"Standard_HC44-16rs","EncryptionAtHostSupported","True"
"Standard_HC44-16rs","CapacityReservationSupported","False"
"Standard_HC44-16rs","AcceleratedNetworkingEnabled","True"
"Standard_HC44-16rs","RdmaEnabled","True"
"Standard_HC44-16rs","MaxNetworkInterfaces","8"
"Standard_HC44-32rs","MaxResourceVolumeMB","716800"
"Standard_HC44-32rs","OSVhdSizeMB","1047552"
"Standard_HC44-32rs","vCPUs","44"
"Standard_HC44-32rs","MemoryPreservingMaintenanceSupported","False"
"Standard_HC44-32rs","HyperVGenerations","V1,V2"
"Standard_HC44-32rs","MemoryGB","352"
"Standard_HC44-32rs","MaxDataDiskCount","4"
"Standard_HC44-32rs","CpuArchitectureType","x64"
"Standard_HC44-32rs","LowPriorityCapable","True"
"Standard_HC44-32rs","PremiumIO","True"
"Standard_HC44-32rs","VMDeploymentTypes","IaaS"
"Standard_HC44-32rs","vCPUsAvailable","32"
"Standard_HC44-32rs","ParentSize","Standard_HC44rs"
"Standard_HC44-32rs","vCPUsPerCore","1"
"Standard_HC44-32rs","CombinedTempDiskAndCachedIOPS","1020"
"Standard_HC44-32rs","CombinedTempDiskAndCachedReadBytesPerSecond","20971520"
"Standard_HC44-32rs","CombinedTempDiskAndCachedWriteBytesPerSecond","20971520"
"Standard_HC44-32rs","CachedDiskBytes","23622320128"
"Standard_HC44-32rs","UncachedDiskIOPS","1632"
"Standard_HC44-32rs","UncachedDiskBytesPerSecond","24480000"
"Standard_HC44-32rs","EphemeralOSDiskSupported","True"
"Standard_HC44-32rs","EncryptionAtHostSupported","True"
"Standard_HC44-32rs","CapacityReservationSupported","False"
"Standard_HC44-32rs","AcceleratedNetworkingEnabled","True"
"Standard_HC44-32rs","RdmaEnabled","True"
"Standard_HC44-32rs","MaxNetworkInterfaces","8"
"Standard_HC44rs","MaxResourceVolumeMB","716800"
"Standard_HC44rs","OSVhdSizeMB","1047552"
"Standard_HC44rs","vCPUs","44"
"Standard_HC44rs","MemoryPreservingMaintenanceSupported","False"
"Standard_HC44rs","HyperVGenerations","V1,V2"
"Standard_HC44rs","MemoryGB","352"
"Standard_HC44rs","MaxDataDiskCount","4"
"Standard_HC44rs","CpuArchitectureType","x64"
"Standard_HC44rs","LowPriorityCapable","True"
"Standard_HC44rs","PremiumIO","True"
"Standard_HC44rs","VMDeploymentTypes","IaaS"
"Standard_HC44rs","EphemeralOSDiskSupported","True"
"Standard_HC44rs","EncryptionAtHostSupported","True"
"Standard_HC44rs","CapacityReservationSupported","False"
"Standard_HC44rs","AcceleratedNetworkingEnabled","True"
"Standard_HC44rs","RdmaEnabled","True"
"Standard_HC44rs","MaxNetworkInterfaces","8"
"Standard_L16s_v2","MaxResourceVolumeMB","163840"
"Standard_L16s_v2","OSVhdSizeMB","1047552"
"Standard_L16s_v2","vCPUs","16"
"Standard_L16s_v2","MemoryPreservingMaintenanceSupported","False"
"Standard_L16s_v2","HyperVGenerations","V1,V2"
"Standard_L16s_v2","MemoryGB","128"
"Standard_L16s_v2","MaxDataDiskCount","32"
"Standard_L16s_v2","CpuArchitectureType","x64"
"Standard_L16s_v2","LowPriorityCapable","True"
"Standard_L16s_v2","PremiumIO","True"
"Standard_L16s_v2","VMDeploymentTypes","IaaS"
"Standard_L16s_v2","vCPUsAvailable","16"
"Standard_L16s_v2","NvmeDiskSizeInMiB","3662108"
"Standard_L16s_v2","EphemeralOSDiskSupported","True"
"Standard_L16s_v2","EncryptionAtHostSupported","True"
"Standard_L16s_v2","CapacityReservationSupported","False"
"Standard_L16s_v2","AcceleratedNetworkingEnabled","True"
"Standard_L16s_v2","RdmaEnabled","False"
"Standard_L16s_v2","MaxNetworkInterfaces","4"
"Standard_L32s_v2","MaxResourceVolumeMB","327680"
"Standard_L32s_v2","OSVhdSizeMB","1047552"
"Standard_L32s_v2","vCPUs","32"
"Standard_L32s_v2","MemoryPreservingMaintenanceSupported","False"
"Standard_L32s_v2","HyperVGenerations","V1,V2"
"Standard_L32s_v2","MemoryGB","256"
"Standard_L32s_v2","MaxDataDiskCount","32"
"Standard_L32s_v2","CpuArchitectureType","x64"
"Standard_L32s_v2","LowPriorityCapable","True"
"Standard_L32s_v2","PremiumIO","True"
"Standard_L32s_v2","VMDeploymentTypes","IaaS"
"Standard_L32s_v2","vCPUsAvailable","32"
"Standard_L32s_v2","NvmeDiskSizeInMiB","7324216"
"Standard_L32s_v2","EphemeralOSDiskSupported","True"
"Standard_L32s_v2","EncryptionAtHostSupported","True"
"Standard_L32s_v2","CapacityReservationSupported","False"
"Standard_L32s_v2","AcceleratedNetworkingEnabled","True"
"Standard_L32s_v2","RdmaEnabled","False"
"Standard_L32s_v2","MaxNetworkInterfaces","8"
"Standard_L48s_v2","MaxResourceVolumeMB","491520"
"Standard_L48s_v2","OSVhdSizeMB","1047552"
"Standard_L48s_v2","vCPUs","48"
"Standard_L48s_v2","MemoryPreservingMaintenanceSupported","False"
"Standard_L48s_v2","HyperVGenerations","V1,V2"
"Standard_L48s_v2","MemoryGB","384"
"Standard_L48s_v2","MaxDataDiskCount","32"
"Standard_L48s_v2","CpuArchitectureType","x64"
"Standard_L48s_v2","LowPriorityCapable","True"
"Standard_L48s_v2","PremiumIO","True"
"Standard_L48s_v2","VMDeploymentTypes","IaaS"
"Standard_L48s_v2","vCPUsAvailable","48"
"Standard_L48s_v2","NvmeDiskSizeInMiB","10986324"
"Standard_L48s_v2","EphemeralOSDiskSupported","True"
"Standard_L48s_v2","EncryptionAtHostSupported","True"
